Date_MODIS	Time_MODIS	AOD_MODIS	Time_AERONET	AOD_AERONET
2015-05-27	18:31:38	0.0330000015674	18:32:04	0.026564141
2015-06-07	18:13:23	0.0203333342991	18:12:40	0.040411375
2015-06-08	18:56:15	0.0268333346078	18:54:49	0.026189304
2015-06-14	18:19:31	0.0250000011874	18:19:58	0.049256566
2015-06-23	18:13:17	0.0176666675058	18:15:46	0.035584134
2015-06-24	18:56:09	0.0200000009499	18:57:57	0.040365001
2015-06-26	18:43:52	0.0356000016909	18:43:21	0.072547261
2015-06-28	18:31:35	0.0366000017384	18:31:44	0.026723672
2015-07-05	18:37:38	0.0455000021611	18:36:00	0.027442063
2015-07-08	19:08:11	0.0190000009025	19:06:29	0.042892535
2015-07-09	18:13:05	0.0215000010212	18:18:39	0.066125073
2015-07-10	18:55:56	0.031750001508	18:54:45	0.056703432
2015-07-12	18:43:40	0.0380000018049	18:43:02	0.043070816
2015-07-14	18:31:25	0.0425000020186	18:31:17	0.085192872
2015-07-19	18:49:41	0.0670000031823	18:49:45	0.046411544
2015-07-21	18:37:24	0.0420000019949	18:37:54	0.052701047
2015-07-26	18:55:40	0.0300000014249	18:56:05	0.035472555
2015-07-28	18:43:22	0.0340000016149	18:44:07	0.079549588
2015-08-01	18:18:51	0.0375000017812	18:20:02	0.080249208
2015-08-02	19:01:44	0.0270000012824	19:02:00	0.109977491
2015-08-04	18:49:29	0.0300000014249	18:49:52	0.105473
2015-08-06	18:37:15	0.0280000013299	18:37:43	0.082497131
2015-08-29	18:43:13	0.0320000015199	18:42:17	0.107038674
2015-08-31	18:30:56	0.0510000024224	18:32:41	0.211651268
2015-09-07	18:37:02	0.0240000011399	18:36:24	0.069789311
2015-09-16	18:30:53	0.0200000009499	18:30:14	0.056948365
2016-01-08	18:18:37	0.018000000855	18:20:23	0.030848117
2016-01-13	18:37:03	0.0238333344654	18:37:24	0.032750477
2016-04-25	18:44:05	0.0246666678383	18:44:38	0.014011069
2016-04-27	18:31:48	0.0232000011019	18:32:20	0.014726773
2016-05-01	18:07:13	0.0190000009025	18:10:51	0.02424747
2016-05-04	18:37:46	0.0260000012349	18:37:34	0.036170201
2016-05-09	18:56:00	0.0695000033011	18:58:18	0.080633885
2016-05-18	18:49:38	0.0653333364365	18:49:24	0.034840427
2016-05-29	18:31:01	0.0280000013299	18:32:26	0.038776389
2016-05-30	19:13:50	0.0202857152492	19:09:21	0.02634297
2016-06-01	19:01:36	0.0615000029211	19:19:42	0.019962086
2016-06-14	18:30:55	0.0290000013774	18:32:10	0.021920463
2016-06-15	19:13:44	0.0390000018524	19:12:03	0.06022247
2016-06-17	19:01:29	0.0274000013014	19:02:45	0.042909755
2016-06-19	18:49:15	0.0488000023179	18:48:09	0.054954658
2016-07-16	18:30:39	0.0260000012349	18:31:36	0.084945812
2016-07-18	18:18:21	0.0480000022799	18:19:47	0.129069711
2016-07-23	18:36:43	0.0473333355815	18:38:02	0.155339535
2016-07-25	18:24:28	0.0372857160567	18:23:07	0.169209819
2016-07-26	19:07:18	0.0410000019474	19:08:07	0.295812638
2016-07-28	18:55:05	0.0415000019711	18:56:06	0.196446053
2016-07-30	18:42:50	0.0790000037523	18:44:04	0.134068965
2016-08-29	18:54:59	0.0290000013774	18:53:59	0.089267287
2016-08-31	18:42:45	0.0200000009499	18:38:24	0.181081931
2016-11-14	18:24:22	0.018000000855	18:25:32	0.043270755
2016-11-19	18:42:47	0.0190000009025	18:41:33	0.076589599
2016-12-12	18:48:56	0.0290000013774	18:49:49	0.04289685
2017-04-19	18:49:29	0.0440000020899	18:48:58	0.026495654
2017-05-12	18:55:26	0.0495000023511	18:55:16	0.086285675
2017-06-11	19:07:34	0.0220000010449	19:11:50	0.036405029
2017-06-13	18:55:20	0.0220000010449	18:55:46	0.041005445
2017-06-17	18:30:49	0.0270000012824	18:29:34	0.106753648
2017-06-18	19:13:37	0.0226666677433	19:13:07	0.044639197
2017-06-24	18:36:51	0.0376666684557	18:36:58	0.062901967
2017-07-08	18:49:04	0.0640000030398	18:48:28	0.043247919
2017-07-13	19:07:23	0.0405000019236	19:07:10	0.064776262
2017-07-15	18:55:09	0.039750001888	18:55:23	0.046083932
2017-07-19	18:30:40	0.0400000018999	18:31:47	0.057048171
2017-07-20	19:13:29	0.0267142869831	19:18:09	0.066506575
2017-07-21	18:18:24	0.0320000015199	18:19:55	0.107632533
2017-07-26	18:36:45	0.0655000031111	18:38:06	0.057659742
2017-07-31	18:55:06	0.0535000025411	18:56:04	0.065849567
2017-08-02	18:42:52	0.0420000019949	18:44:00	0.072403917
2017-08-04	18:30:38	0.0527500025055	18:31:53	0.088548919
2017-08-05	19:13:27	0.0510000024224	19:34:49	0.171412269
2017-08-06	18:18:22	0.0335000015912	18:19:44	0.065092581
2017-08-16	18:55:06	0.0340000016149	18:57:22	0.092540201
2017-08-25	18:48:58	0.0770000036573	18:49:22	0.074737883
