Date_MODIS	Time_MODIS	AOD_MODIS	Time_AERONET	AOD_AERONET
2004-11-01	11:37	0.0862500040967	NaN	NaN
2004-11-02	10:42	0.0580000027549	NaN	NaN
2004-11-07	11:00	0.0950000045123	NaN	NaN
2004-11-08	11:43	0.0888333375527	NaN	NaN
2004-11-10	11:31	0.0640000030398	NaN	NaN
2004-11-15	11:49	0.0435000020661	NaN	NaN
2004-11-17	11:37	0.0536666692157	NaN	NaN
2004-11-18	10:41	0.0580000027549	NaN	NaN
2004-11-19	11:24	0.0960000045598	NaN	NaN
2004-11-22	11:55	0.142333340094	NaN	NaN
2004-11-23	11:00	0.160333340949	NaN	NaN
2004-11-24	11:43	0.0873333374814	NaN	NaN
2004-11-25	10:48	0.0960000045598	NaN	NaN
2004-11-27	10:35	0.0850000040373	NaN	NaN
2004-11-28	11:18	0.161250007659	NaN	NaN
2004-12-05	11:25	0.1600000076	NaN	NaN
2004-12-23	11:13	0.0826666705931	NaN	NaN
2004-12-30	11:19	0.0340000016149	11:17:42	0.040182598
2005-01-02	11:49	0.0720000034198	12:10:53	0.037900146000000003
2005-01-04	11:37	0.135000006412	11:34:58	0.10602620199999999
2005-01-11	11:43	0.114000005415	11:37:55	0.11222125599999999
2005-01-20	11:37	0.0750000035623	11:41:04	0.038743017999999997
2005-01-22	11:25	0.198000009404	11:26:38	0.060195589000000001
2005-01-31	11:19	0.179000008502	11:13:36	0.083201973999999998
2005-02-03	11:49	0.1600000076	11:44:01	0.078024069000000001
2005-02-05	11:37	0.262000012444	11:35:59	0.13487053099999999
2005-02-09	11:13	0.227000010782	11:14:28	0.093026783000000002
2005-02-12	11:43	0.0956666712106	11:44:32	0.043772539000000006
2005-02-19	11:49	0.13200000627	11:44:13	0.09350500199999999
2005-02-26	11:55	0.115500005486	11:58:18	0.067243424999999996
2005-03-13	11:13	0.482000022894	11:10:02	0.11507914599999999
2005-03-16	11:43	0.216666676958	11:39:09	0.21706541600000001
2005-03-18	11:31	0.222333343894	11:30:21	0.19279945699999998
2005-03-20	11:19	0.382333351493	NaN	NaN
2005-03-24	10:55	0.0235000011162	NaN	NaN
2005-03-25	11:37	0.151500007196	11:28:11	0.075162638000000004
2005-03-30	10:18	0.123666672541	10:34:45	0.084862560000000004
2005-04-05	11:19	0.836000039708	11:24:48	0.25900494000000002
2005-04-10	11:38	0.13200000627	11:31:29	0.060677284000000005
2005-04-12	11:25	0.160833340973	11:23:01	0.063828675000000001
2005-04-14	11:13	0.228000010829	NaN	NaN
2005-04-15	10:18	0.16400000779	NaN	NaN
2005-04-15	11:56	0.1200000057	NaN	NaN
2005-04-17	11:44	0.140200006659	11:44:42	0.055358047000000001
2005-04-18	10:49	0.210000009974	NaN	NaN
2005-04-19	11:31	0.172714293918	11:29:15	0.117265706
2005-04-21	11:19	0.506000024034	11:20:55	0.103333934
2005-04-24	11:50	0.145125006893	11:58:15	0.113566561
2005-04-26	11:38	0.185125008793	11:42:55	0.16158387800000001
2005-04-28	11:25	0.295500014035	11:27:36	0.18536012100000002
2005-04-29	10:30	0.22675001077	10:27:29	0.16904868300000001
2005-05-01	10:18	0.303000014392	10:27:14	0.24911175199999999
2005-05-03	11:44	0.284375013507	11:42:01	0.272415615
2005-05-05	11:31	0.222000010544	11:11:53	0.09055084699999999
2005-05-06	10:36	0.191000009072	10:41:47	0.091375426999999995
2005-05-07	11:19	0.214000010164	11:18:36	0.09401582800000001
2005-05-08	10:24	0.183750008728	10:18:32	0.151300237
2005-05-10	11:50	0.0555000026361	11:41:38	0.141010211
2005-05-10	11:50	0.0645000030636	11:41:38	0.141010211
2005-05-14	11:25	0.214600010193	11:11:33	0.108807584
2005-05-15	10:30	0.101000004797	10:26:37	0.067167781999999995
2005-05-19	11:43	0.163555563324	11:41:44	0.105555951
2005-05-20	10:48	0.342000016244	10:41:48	0.24967933899999997
2005-05-25	11:07	0.280000013299	11:12:14	0.22757854899999999
2005-05-26	11:49	0.207777787647	11:27:21	0.207864348
2005-05-28	11:37	0.459000021801	11:42:34	0.49268613999999999
2005-06-01	11:13	0.404000019189	11:13:04	0.28320285699999997
2005-06-04	11:43	0.352333350068	11:46:17	0.29377873100000002
2005-06-05	10:48	0.402500019118	10:58:45	0.19559506600000001
2005-06-06	11:31	0.207000009832	11:20:59	0.163578907
2005-06-07	10:36	0.240571439998	10:29:23	0.22838180299999999
2005-06-08	11:19	0.314166681589	11:21:15	0.25362678599999999
2005-06-09	10:23	0.29566668071	10:14:28	0.21631165300000002
2005-06-10	11:06	0.018000000855	11:14:39	0.190353525
2005-06-13	11:37	0.238500011328	NaN	NaN
2005-06-14	10:42	0.124750005925	10:45:14	0.20083493999999999
2005-06-15	11:25	0.139333339951	NaN	NaN
2005-06-16	10:30	0.279333346601	10:30:40	0.16022080899999999
2005-06-17	11:13	0.323333348691	11:15:52	0.22474884399999998
2005-06-18	11:55	0.215875010254	11:46:20	0.11746620099999999
2005-06-20	11:43	0.129333339476	NaN	NaN
2005-06-21	10:48	0.169500008051	10:46:45	0.19067251199999999
2005-06-24	11:19	0.018000000855	11:17:20	0.103963635
2005-06-25	10:24	0.205333343086	10:17:34	0.13566747400000001
2005-06-26	11:07	0.442000020994	11:02:45	0.23532990399999998
2005-06-28	10:54	0.292333347218	10:48:12	0.439362329
2005-06-29	11:37	0.137000006507	12:07:05	0.067351033000000005
2005-06-30	10:42	0.018000000855	10:38:14	0.096077739999999995
2005-07-01	11:25	0.25166667862	11:25:45	0.093334399999999998
2005-07-02	10:30	0.0977142903555	10:41:06	0.15884765100000001
2005-07-03	11:13	0.13600000646	11:04:08	0.221821937
2005-07-05	11:01	0.0325000015437	10:34:29	0.13283720199999999
2005-07-06	11:43	0.238800011342	11:49:39	0.18817397399999999
2005-07-07	10:48	0.0220000010449	NaN	NaN
2005-07-08	11:31	0.246500011708	NaN	NaN
2005-07-09	10:36	0.138250006567	10:35:06	0.326593303
2005-07-10	11:19	0.018000000855	11:20:17	0.23322815699999999
2005-07-11	10:24	0.144857149737	10:27:20	0.32731048699999998
2005-07-12	11:07	0.0230000010924	10:50:34	0.29845803399999998
2005-07-13	11:49	0.137444450973	11:50:41	0.082934145000000001
2005-07-14	10:54	0.185375008805	10:50:36	0.62188248400000001
2005-07-15	11:37	0.533833358689	11:20:46	0.66623596799999996
2005-07-16	10:42	0.442000020994	10:28:05	0.45564525500000003
2005-07-17	11:25	0.508125024135	11:28:40	0.575397045
2005-07-18	10:30	0.0918750043638	10:06:03	0.074290446999999996
2005-07-19	11:13	0.0873333374814	11:06:08	0.198616126
2005-07-21	11:01	0.018000000855	NaN	NaN
2005-07-22	11:43	0.0848000040278	NaN	NaN
2005-07-23	10:48	0.0827500039304	NaN	NaN
2005-07-24	11:31	0.162857150592	NaN	NaN
2005-07-25	10:36	0.0970000046073	NaN	NaN
2005-07-26	11:19	0.159250007564	NaN	NaN
2005-07-27	10:24	0.0918571472201	NaN	NaN
2005-07-29	11:49	0.117000005557	NaN	NaN
2005-07-30	10:54	0.0400000018999	NaN	NaN
2005-07-31	11:37	0.19985715235	NaN	NaN
2005-08-02	11:25	0.225250010699	NaN	NaN
2005-08-03	10:30	0.0532857168166	NaN	NaN
2005-08-04	11:13	0.0190000009025	NaN	NaN
2005-08-06	11:01	0.140555562232	NaN	NaN
2005-08-07	11:43	0.380000018049	NaN	NaN
2005-08-09	11:31	0.432666687217	NaN	NaN
2005-08-10	10:36	0.0638000030303	NaN	NaN
2005-08-11	11:19	0.193500009191	NaN	NaN
2005-08-12	10:24	0.0268000012729	NaN	NaN
2005-08-14	11:49	0.246777789499	NaN	NaN
2005-08-15	10:54	0.0225000010687	NaN	NaN
2005-08-17	10:42	1.18200005614	NaN	NaN
2005-08-18	11:25	0.115666672161	NaN	NaN
2005-08-22	11:00	0.0270000012824	NaN	NaN
2005-08-23	11:43	0.0892222264601	NaN	NaN
2005-08-24	10:48	0.0272000012919	NaN	NaN
2005-08-25	11:31	0.116428576959	NaN	NaN
