Date_MODIS	Time_MODIS	AOD_MODIS	Time_AERONET	AOD_AERONET
2015-03-22	18:43:52	0.234000011114	18:51:01	0.01457139
2015-03-26	18:19:22	0.0970000046073	18:19:47	0.017607249
2015-03-27	19:02:15	0.107500005106	19:01:26	0.024502266
2015-05-02	18:38:12	0.119500005676	18:34:51	0.027885562
2015-05-04	18:25:56	0.132666672968	18:25:39	0.026595923
2015-05-09	18:44:14	0.0730000034673	18:43:20	0.026438329
2015-05-21	19:08:17	0.0780000037048	19:08:40	0.032649312
2015-05-27	18:31:38	0.0458000021754	18:32:04	0.026564141
2015-05-30	19:02:16	0.110000005225	18:59:26	0.051664093
2015-06-03	18:37:51	0.154200007324	18:39:00	0.046997467
2015-06-07	18:13:23	0.0240000011399	18:12:40	0.040411375
2015-06-08	18:56:15	0.0525000024936	18:54:49	0.026189304
2015-06-10	18:44:01	0.056333336009	18:46:11	0.08001793
2015-06-14	18:19:31	0.051166669097	18:19:58	0.049256566
2015-06-17	18:50:07	0.0480000022799	18:50:33	0.045558997
2015-06-20	19:20:39	0.0770000036573	19:23:26	0.057155641
2015-06-21	18:25:34	0.0277500013181	18:24:22	0.032613822
2015-06-23	18:13:17	0.0130000006175	18:15:46	0.035584134
2015-06-24	18:56:09	0.0270000012824	18:57:57	0.040365001
2015-06-26	18:43:52	0.0290000013774	18:43:21	0.072547261
2015-07-05	18:37:38	0.054333335914	18:36:00	0.027442063
2015-07-14	18:31:25	0.0385000018287	18:31:17	0.085192872
2015-07-19	18:49:41	0.0450000021374	18:49:45	0.046411544
2015-07-21	18:37:24	0.0410000019474	18:37:54	0.052701047
2015-07-23	18:25:06	0.0440000020899	18:26:01	0.045022183
2015-07-28	18:43:22	0.0540000025649	18:44:07	0.079549588
2015-08-02	19:01:44	0.0985000046785	19:02:00	0.109977491
2015-08-04	18:49:29	0.0580000027549	18:49:52	0.105473
2015-08-24	18:24:54	0.0555000026361	18:25:38	0.077329926
2015-08-31	18:30:56	0.214000010164	18:32:41	0.211651268
2015-09-09	18:24:46	0.0996000047307	18:23:44	0.127696242
2015-09-16	18:30:53	0.0640000030398	18:30:14	0.056948365
2015-10-09	18:36:57	0.0315000014962	18:37:21	0.078878734
2015-11-19	18:30:46	0.0280000013299	18:29:19	0.033360544
2015-12-30	18:24:47	0.120333339049	18:24:54	0.023069381
2016-01-08	18:18:37	0.0946666711631	18:20:23	0.030848117
2016-01-13	18:37:03	0.0150000007125	18:37:24	0.032750477
2016-03-24	18:43:51	0.0910000043223	18:44:05	0.044484165
2016-03-28	18:19:27	0.208000009879	18:18:50	0.049099337
2016-04-13	18:19:40	0.0675000032061	18:20:07	0.040301282
2016-04-20	18:25:49	0.155500007386	18:18:32	0.026471592
2016-04-21	19:08:38	0.12400000589	19:10:15	0.019289477
2016-04-25	18:44:05	0.0303333347741	18:44:38	0.014011069
2016-04-27	18:31:48	0.0527500025055	18:32:20	0.014726773
2016-04-30	19:02:21	0.0545000025886	18:58:57	0.057680137
2016-05-01	18:07:13	0.0626666696432	18:10:51	0.02424747
2016-05-04	18:37:46	0.0210000009974	18:37:34	0.036170201
2016-05-06	18:25:29	0.113333338716	18:25:26	0.04662583
2016-05-11	18:43:43	0.0455000021611	18:43:16	0.03976664
2016-05-18	18:49:38	0.0396666685507	18:49:24	0.034840427
2016-05-20	18:37:20	0.0887500042154	18:37:31	0.041732376
2016-05-29	18:31:01	0.0233333344416	18:32:26	0.038776389
2016-06-05	18:37:06	0.0220000010449	18:54:39	0.031505869
2016-06-14	18:30:55	0.00200000009499	18:32:10	0.021920463
2016-06-19	18:49:15	0.103000004892	18:48:09	0.054954658
2016-06-23	18:24:42	0.0440000020899	18:24:58	0.07284553
2016-07-05	18:49:04	0.0405000019236	18:48:11	0.074852822
2016-07-09	18:24:33	0.0370000017574	18:24:47	0.051315601
2016-07-16	18:30:39	0.0340000016149	18:31:36	0.084945812
2016-07-23	18:36:43	0.130000006175	18:38:02	0.155339535
2016-07-28	18:55:05	0.181000008597	18:56:06	0.196446053
2016-08-01	18:30:36	0.417000019806	18:32:01	0.24040734
2016-08-03	18:18:20	0.0665000031586	18:19:54	0.060348746
2016-09-04	18:18:14	0.12400000589	18:13:07	0.084835524
2016-10-13	18:24:21	0.0676666698807	18:24:02	0.035076182
2017-01-31	18:36:55	0.106000005035	18:45:24	0.06640122
2017-02-16	18:37:04	0.131000006222	18:37:21	0.099805408
2017-03-20	18:37:31	0.363000017242	18:27:41	0.041174037
2017-04-14	18:31:08	0.197000009357	18:32:09	0.055641012
2017-04-17	19:01:43	0.173500008241	19:01:24	0.060760071
2017-04-19	18:49:29	0.0900000042748	18:48:58	0.026495654
2017-04-24	19:07:47	0.125500005961	19:10:35	0.06614387
2017-06-11	19:07:34	0.018000000855	19:11:50	0.036405029
2017-06-13	18:55:20	0.102000004845	18:55:46	0.041005445
2017-06-15	18:43:04	0.0500000023749	18:44:10	0.059743029
2017-06-24	18:36:51	0.0253333345366	18:36:58	0.062901967
2017-07-08	18:49:04	0.0635000030161	18:48:28	0.043247919
2017-07-12	18:24:34	0.0566666693582	18:25:03	0.06165709
2017-07-19	18:30:40	0.0950000045123	18:31:47	0.057048171
2017-07-26	18:36:45	0.054333335914	18:38:06	0.057659742
2017-07-28	18:24:30	0.107000005082	18:23:07	0.080905145
2017-08-04	18:30:38	0.13200000627	18:31:53	0.088548919
2017-08-13	18:24:29	0.215000010212	18:24:53	0.124845122
