Date_MODIS	Time_MODIS	AOD_MODIS	Time_AERONET	AOD_AERONET
2005-01-01	12:43	0.0440000020899	12:33:39	0.046231
2005-01-07	12:07	0.0132500006293	12:06:17	0.049061
2005-01-14	12:13	0.119000005652	12:09:02	0.09341
2005-01-17	12:43	0.0840000039898	12:40:05	0.048212
2005-01-22	13:01	0.101000004797	12:56:39	0.048926
2005-01-23	12:07	0.029750001413	12:11:55	0.068316
2005-01-31	12:55	0.121000005747	12:58:35	0.063979
2005-02-01	12:01	0.0192500009143	11:58:45	0.073047
2005-02-02	12:43	0.0892500042391	12:43:53	0.093484
2005-02-16	12:55	0.0292500013893	12:59:26	0.039207
2005-02-18	12:43	0.161000007647	12:36:10	0.099583
2005-02-20	12:31	0.101750004833	12:29:07	0.091871
2005-03-18	13:07	0.278000013204	13:08:33	0.215422
2005-04-13	12:06	0.0522500024817	12:00:42	0.07168
2005-04-16	12:37	0.12122222798	12:29:56	0.082489
2005-04-19	13:07	0.0870000041323	12:59:15	0.113865
2005-04-25	12:30	0.113000005367	12:28:06	0.095032
2005-04-25	14:08	0.140200006659	14:13:05	0.146589
2005-04-26	13:13	0.212500010093	13:19:43	0.191678
2005-04-28	13:01	0.252285726269	12:57:40	0.200528
2005-04-29	13:44	0.317000015057	13:42:30	0.247079
2005-05-06	12:12	0.054333335914	12:11:50	0.112125
2005-05-11	12:30	0.102000004845	12:26:36	0.068588
2005-05-11	14:08	0.0910000043223	14:11:38	0.080372
2005-05-15	12:06	0.065750003123	12:11:38	0.082351
2005-05-20	14:02	0.243200011551	13:41:48	0.32666
2005-05-21	13:07	0.186000008835	12:56:54	0.165834
2005-05-22	13:50	0.0240000011399	13:56:58	0.047146
2005-05-23	12:54	0.1600000076	12:57:05	0.099504
2005-05-24	13:37	0.349000016577	13:19:16	0.340042
2005-05-25	12:42	0.19722223159	12:42:16	0.237249
2005-05-27	12:30	0.268000012729	12:42:29	0.253045
2005-06-02	13:31	0.250000011874	13:51:37	0.218011
2005-06-06	13:07	0.218250010366	13:13:55	0.161102
2005-06-07	12:12	0.177777786222	12:14:07	0.26355
2005-06-07	13:50	0.309000014677	13:21:12	0.311052
2005-06-08	12:55	0.177250008419	12:59:19	0.202528
2005-06-14	12:18	0.173400008236	12:15:16	0.139756
2005-06-24	12:55	0.104500004963	12:47:24	0.16879
2005-06-28	14:08	0.323500015365	14:18:12	0.345891
2005-07-02	13:44	0.183000008692	14:03:54	0.148134
2005-07-03	12:48	0.235125011168	12:34:08	0.241046
2005-07-12	12:42	0.27980001329	12:50:35	0.236257
2005-07-14	14:08	0.560500026622	14:20:36	0.654082
2005-07-15	13:13	0.685400032555	13:05:43	0.763764
